lyrics,acousticness,danceability,energy,instrumentalness,loudness,speechiness,tempo,valence,explicit
"Better To Have Loved  
Ooh  
Better To Have Loved...  
Ooh  
If the sun went down tomorrow and it never came back  
And the city went quiet and we fade to black  
Well I won't have a single regret  
And I wouldn't trade a thing  
Cause I never knew I could feel what I feel inside of me  
  
[Chorus]  
Better to have loved than never loved at all  
Better to have dreamed than never taken the fall  
Better to have loved you and let you in than never to have touched your skin  
Better to have hurt and screamed and cried  
Fall into the earth for a trip to the sky  
Better to have loved  
You  
  
Better to have Loved:  
I knew all the time I was taking a chance  
When I stand there on the edge of the cliff and no one was holding my hand  
Well the wind blew strong and the clouds rolled in and I, I felt us lift off
the ground  
Yes I bared my soul and I dared to go knowing one day you might let me down  
  
[Chorus]  
  
I gave you everything but to have said goodbye  
  
[Chorus]  
Better to have loved than never loved at all  
Better to have dreamed than never taken the fall  
Better to have loved you and let you in than never to have touched your skin  
Better to have hurt and screamed and cried  
Fall into the earth for a trip to the sky  
Better to have loved, better to have loved  
You

",0.282,0.548,0.763,3.37e-05,-5.271,0.0419,142.027,0.193,False
"So you sailed away  
Into a gray sky morning.  
Now I'm here to stay,  
Love can be so boring.  
Nothing quite the same now,  
I just say your name now.  
  
But its not so bad,  
You're only the best  
I ever had.  
You don't want me back.  
You're just the best  
I ever had.  
  
So you stole my world,  
Now I'm just a phony.  
Remembering the girl  
Leaves me down and lonely.  
Sending in the weather  
Make yourself feel better.  
  
But it's not so bad,  
You're only the best  
I ever had.  
You don't need me back.  
You're just the best  
I ever had.  
  
And it may take some time  
To patch me up inside.  
But I can't take it  
So I run away and hide.  
And I may find in time  
That you were always right.  
You're always right.  
  
So you sailed away,  
Into a gray sky morning.  
Now I'm here to stay,  
Love can be so boring.  
What was it you wanted?  
Could it be you're haunted?  
  
But its not so bad,  
You're only the best  
I ever had.  
I don't want you back.  
You're just the best  
I ever had.  
  
The best I ever had.  
Best I ever had.

",0.0142,0.429,0.565,3.72e-06,-7.274,0.025,85.716,0.192,False
 what is love baby dont hurt me dont hurt me no more baby dont hurt me dont hurt me no more what is love yeah no i dont know why youre not there i give you my love but you dont care so what is right and what is wrong give me a sign what is love oh baby dont hurt me dont hurt me no more what is love oh baby dont hurt me dont hurt me no more whoa whoa whoa whoa whoa whoa uh uh whoa whoa whoa whoa whoa whoa uh uh no i dont know what can i do what else can i say its up to you i know were one just me and you i cant go on what is love oh baby dont hurt me dont hurt me no more what is love oh baby dont hurt me dont hurt me no more whoa whoa whoa whoa whoa whoa uh uh whoa whoa whoa whoa whoa whoa uh uh what is love what is love what is love oh baby dont hurt me dont hurt me no more dont hurt me dont hurt me i want no other no other lover this is our life our time we are together i need you forever is it love what is love oh baby dont hurt me dont hurt me no more what is love oh baby dont hurt me dont hurt me no more oh baby dont hurt me dont hurt me no more oh baby dont hurt me dont hurt me no more what is love ,0.0207,0.69,0.8009999999999999,0.00399,-5.944,0.0327,123.864,0.726,False
"Step right up march push  
Crawl right up on your knees  
Please greed feed (no time to hesitate)  
I want a little bit I want a piece of it I think he's losing it  
I want to watch it come down  
Don't like the look of it don't like the taste of it don't like the  
Smell of it  
I want to watch it come down  
All the pigs are all lined up  
I give you all that you want  
Take the skin and peel it back  
Now doesn't that make you feel better?  
Shove it up inside surprise! lies  
Stains like the blood on your teeth  
Bite chew suck away the tender parts  
I want to break it up I want to smash it up I want to fuck it up  
I want to watch it come down  
Maybe afraid of it let's discredit it let's pick away at it  
I want to watch it come down  
Now doesn't that make you feel better?  
The pigs have won tonight  
Now they can all sleep soundly  
And everything is all right

",0.0218,0.503,0.903,0.197,-7.427,0.0527,134.462,0.0586,True
"All the king's horse and all the king's men  
They couldn't put my broken heart back together again.  
I woke up this mornin' that this is what I found.  
You had gone and left me,  
Any you never even made a farewell sound.  
  
All the king's horse and all the king's men  
They couldn't put my broken heart back together again.  
I asked my friends about you and this is what they said,  
""She can live without you,  
She's gonna find a man with money instead.""  
  
All the king's horse and all the king's men  
They couldn't put my broken heart back together again.  
Someday you will know, the meaning of a love that's true.  
But when you find out I won't be around to share it with you.  
  
All the king's horse and all the king's men  
They couldn't put my broken heart back together again.  
All the king's horse and all the king's men  
They couldn't put my broken heart back together again.

",0.292,0.605,0.916,0.0,-6.975,0.0459,91.508,0.598,False
"[Z-Ro]  
Too many times I done been hated on, by 5-0  
Fuck your badge, I wish all of you bitches would die slow  
I'm just trying to survive hoe, and feed my family  
And I ain't killed nobody, but still rough is how they handle me  
I ride one deep, suspended license and all  
My middle finger out the window, screaming fuck the law  
I know what you protect and serve, not a god damn thang  
But give a nigga five years, for lessing the crowd mayn  
They got me feeling Devin, tell me why they do us that way  
The got me searching for the doja, in a doobie ashtray  
So I can cope with it, not trying to travel up and smoke with it  
My kinfolk in the maximum security, for no bidness  
Sick of I'm missing you, so here's what I'm fin to do  
Bounty hunting for badges, fuck a ditch I'ma dig a few  
The odds are against us, because we black  
So keep your heat in a stash spot, and always be strapped  
[Hook]  
Mr. officer, crooked officer  
Make a nigga want to blow the badge, off of ya  
We been living hard, so it won't be soft for ya  
Fiending to see your blood, until you cough it up  
Mr. officer, crooked officer  
We just trying to feed, our sons and daughters sir  
We been struggling to make it, in America too long  
All we want to do is live our life, and be left alone  
[Z-Ro]  
Illegal search 45 minutes, what the fuck you looking for  
I roll on 24's, so the Dopeman is what they get me for  
And that's a shame, a nigga can't ride nice  
Without getting harassed, and facing 25 to life  
I wish I could make a citizen's arrest  
Knock the busters in the hole, and blow the badges up off of they chest  
Controlled substance on the ground, and it just had to be mine  
Fucking with me about weed, and they look blacker than mine  
Six months for getting caught up, with a soldier strap  
They'll put the felonies on me, but keep your doja sack  
That's why they proud to be, an American  
What about my Negro people, look how they stare at them  
With evil eyes, they hang a brother daily G  
The Judicial system, is our modern day slavery  
We ain't picking cotton no' mo' bitch, we picking off cops  
Negro life in association, we issuing out glocks  
[Hook]  
[Z-Ro]  
I put my hands up too slow, and I got shot in the back  
Thrown in the back of the paddy wagon, left to ride in the pack  
What about my medical condition, it's some bullshit  
We don't give a damn if you die, one less nigger to deal with  
Ask me why, I don't give a fuck about the police  
Cause all they offer is the penitentiary, with no peace  
They planting dope on niggaz, just to get a commission  
And if we don't cooperate, it'll be a longer stay in prison  
Everytime I had a flat, they'd just pass me by  
And if I was laying on the ground, they'd never ask me why  
But when I'm looking great, and rolling in something they can't pronounce  
They looking for any reason, not to let a nigga bounce  
Whether expired registration, or inspection stickers  
The only thing be on they mind, is we gon get them niggaz  
And it don't matter if we working, on a 9-to-5  
We rerouted by the system, facing 99  
[Hook]

",0.227,0.771,0.899,0.0,-1.974,0.334,91.706,0.484,True
"Somebody Somebody  
Come to my side  
I'm tired I'm crying  
I'm sick inside  
My woman that woman  
Just wasn't right  
  
Help me now please my friend  
I never felt so bad before  
Never never before  
  
So funny so funny  
Just like a show  
One name two people  
All in a row  
Somebody Somebody  
Someone must go  
  
Help me now please my friend  
I never felt so bad before  
Never never before  
  
I was hurt when I was younger  
By a woman who was cold  
She took my name  
She took my body  
And she threw away my soul  
  
Can't hide I can't hide my misery  
I know my sorrow won't set me free  
She did it d'you see she did it to me  
  
Help me now please my friend  
I never felt so bad before  
Never never before

",0.0562,0.594,0.596,0.0293,-10.483,0.0357,142.597,0.889,False
"I was sittin' with my friend when I saw you walkin' in and my heart started
skippin' a beat  
I was tryna play it cool but I knew it was true that nobody would ever compete  
Well first comes love and then comes  
First date, first kiss, we were checkin' off the list, then you were gettin'
down on one knee  
And you didn't have to guess, it was always a yes, now there's two less fish
in the sea  
  
Let's set the date!  
Let's haul the band!  
Let's cut the cake!  
Tie up the cans!  
I love the ring of your name, your the ying to my yang,  
Oh baby let's give it a shot!  
(Woo!)  
Every wall needs a frame, every ball needs a chain, yeah, I'm talkin' 'bout
tiein' a knot!  
Tie it up!  
  
Somethin' old, somethin' new, somethin' borrowed, somethin' blue,  
And the chairs lined up in the yard.  
The ""I do""s and the kisses from a miss to a misses  
Can't wait for forever to stop  
  
Let's set set the date!  
Let's haul the bands!  
Let's cut the cake!  
Tie up the cans!  
I love the ring of your name, your the ying to my yang,  
Oh baby let's give it a shot!  
(Woo!)  
Every wall needs a frame, every ball needs a chain, yeah I'm talkin' bout
tiein' a knot!  
Tie it up!  
  
Tie it up! (Tie it up!)  
Invite the town! (Invite the town!)  
Raise your glass and lock it down!  
Tie it up! (Tie it up!)  
Forever bound! (Forever bound!)  
'Cause I think this will be tonight, yeah!  
  
Well mama's kickin' off her shoes and daddy's spinnin' from the booze, and the
last song is finally sung  
We can run to the moon, can't stop a hunny moon  
Don't it sound like a lot of fun?  
  
Let's set the date!  
Let's haul the band!  
Let's cut the cake!  
Tie up the cans!  
I love the ring of your name, you're the ying to my yang,  
Oh baby let's give it a shot  
Oh!  
Every wall needs a frame, every ball needs a chain, I'm talkin' bout tiein' a
knot  
Tie it up!  
  
Woo!  
Tell you what  
Tie it up!

",0.138,0.731,0.94,0.0,-3.396,0.0642,94.085,0.738,False
"Bye bye, love, goodbye  
See you on the other side  
Bye bye, love, goodbye  
I'll see you on the other side  
  
Hurry on, home to bed  
O Claire, you're much younger  
Than I'd ever hoped to be  
  
O Claire, it's so lonely when you're not there  
Anyone can take me where  
The places, they weren't there, O Claire  
  
I hear your heart from here  
But now you're much stronger  
Than I'd ever hoped to be  
  
I swear, gone a place beyond compare  
So lonely when you're not there  
I can step to watch and stare, O Claire  
  
Just between the two of us  
Something 'tween the two of us  
Is more than just the two of us  
Just between the two of us  
O my love, goodbye  
O my love, goodbye  
  
Hurry on home to bed  
Claire you're much stronger  
Than I'd ever hoped to be  
  
O Claire, the nights when you're not there  
Is more than I can bear  
Something only we can share, O Claire  
  
Just between the two of us  
Something 'tween the two of us  
Is more than just the two of us  
Just between the two of us  
O my love, goodbye  
O my love, goodbye  
  
Bye bye, love, goodbye  
I'll see you on the other side  
Bye bye, love, goodbye  
See you on the other side  
Bye bye, love, goodbye  
  
Just between the two of us  
Something 'tween the two of us  
Is more than just the two of us  
Just between the two of us  
O my love, goodbye  
O my love  
  
Bye bye, love, goodbye  
See you on the other side  
Bye bye, love, goodbye  
I'll see you on the other side

",0.0607,0.514,0.539,5.45e-06,-4.602,0.0248,78.586,0.189,False
"Oh oh  
Oh(yea) oh(yea) oh(yea)  
Oh oh  
Oh  
Oh(yea) oh(yea) oh(yea)  
Oh oh  
Oh  
Oh(yea) oh(yea) oh(yea) oh(yea)oh(yea)  
Oh  
Woah  
There is no escaping (yo)(yo)  
There's no place to hide(yo)(yo)  
You scream, someone save me(yo)(yo)  
But they don't pave no mind( yo) (yo)  
(Good night)  
Good bye  
  
Your walkin' down a horror corridor  
It's almost four in the mornin'  
And your in a nightmare  
It's horrible  
Right there's the coroner  
Waitin' for you  
To turn the corner  
So he can corner ya  
Your a goner  
He's on a ya  
Out the corner of his cornea  
He just saw you run  
All you want is to rest  
Cause you can't run anymore  
Your done  
All he wants is to kill you in front of an audience  
While everybody  
Is watchin' in the party applauding it  
Here I sit while I'm caught up in deep thought again  
Contemplating my next plot again  
Swallowin' a colata pin  
While I'm noddin'  
In and out on the ottoman and  
If the Ramada Inn  
Holdin' onto the pill bottle then  
Stick my finger and swirl it round the bottom  
And make sure I got all of it  
Wake up naked at Mcdonald's  
With  
Blood all over me  
Dead bodies  
Behind the counter  
Shit  
Guess I must of just blacked out again  
Not again  
  
[Chorus]  
It's three am in the mornin'  
Put my key in the door  
There's bodies layin' all of the floor and  
I don't remember how they got there but I guess I must of killed em  
Killed em  
I said  
It's three am in the mornin'  
Put my key in the door  
There's bodies layin' all of the floor and  
I don't remember how they got there but I guess I must of killed em  
Killed em  
  
Sitting nude in my living room  
It's almost noon  
I wonder what's on the tube  
Maybe they'll show some boobs  
Surfing every channel  
Until I find Hannah Montana  
Then I reach for the aloe and lanalin'  
Blood all over the wall panel and dismantlin'  
Every candle on top of the fire place  
Mantalin'  
Grab my flannel and my bandana' then  
Kiss the naked manequin' man again  
You can see him standin' in my  
Front window  
If you look in  
I'm just a hooligan  
Who's use to usin' hallucinogens  
Causin' illusions again  
Brain contusions again  
Cutting and bruising the skin  
Raise the scissors and pins  
Jesus when does it end  
Phases that I go through  
Dazed and not so confused  
Days that I don't know who  
Gave these molecules too  
Me  
What am I gone do  
Hey the prodigal son  
The diabolical one  
Very methodical  
When I slaughter dem  
  
[Chorus]  
  
She puts the lotion in the bucket  
He puts the lotion on the skin  
Or else it gets the hose again  
She puts the lotion in the bucket  
He puts the lotion on the skin  
Or else it gets the hose again  
  
I duck and I slash slice and gash  
Last night was a blast  
I can't quite remember when I  
Had that much fun  
Off a half pint fifth of Jack  
My last Vic and a half  
A flashlight  
Up Kim Kardashians ass  
  
I remember the first time  
I dismembered the family member  
December I think it was  
I was having drinks with my cousin  
And I wrapped him  
In Christmas lights  
Pushed him into the stinkin' tub  
Cut him up into pieces  
Then just when I went to drink his  
Blood  
I thought I outta drink his bath water  
That outta be fun  
That's when my days of serial murder man slaughter begun  
The sight of blood excites me  
That might be an artery son  
Your blood coverin' screams  
Just don't seem to bother me none  
It's three am  
And here I come  
So you should probably run  
A secret passage way around here  
Man there's got to be one  
Oh no there's probably none  
He can scream all that he wants  
Top of his lungs  
It ain't no stoppin' me from choppin' him up(up)  
  
[Chorus]  
  
yo (yo)  
A yo (a yo)  
yo (yo)  
A yo (a yo)  
yo (yo)  
A yo (a yo)  
yo (yo)  
A yo ( a yo)

",0.0603,0.75,0.831,0.0,-2.601,0.397,76.439,0.731,True
"She stood on the tracks  
Waving her arms  
Leading me to that third rail SHOCK  
Quick as a wink  
She changed her mind.  
She gave me a night  
That's all it was  
What will it take until I STOP  
Kidding myself, wasting my time, whoa  
There's nothing else I can do  
'Cause I'm doing it all for Leyna  
I don't want anyone new  
'Cause I'm living it all for Leyna  
There?s nothing in it for you  
'Cause I'm giving it all to Leyna  
We laid on the beach  
Watching the tide  
She didn't tell me there were ROCKS  
Under the waves  
Right off the shore.  
Washed up on the sand  
Barely alive  
Wishing the undertow would STOP  
How can a man take anymore, whoa  
There's nothing else I can do  
'Cause I'm doing it all for Leyna.  
I don't want anyone new  
'Cause I'm living it all for Leyna.  
There's nothing in it for you  
'Cause I'm giving it all to Leyna.  
I'm failing in school  
Losing my friends  
Making my family lose their minds  
I don't want to eat  
I don't want to sleep  
I only want Leyna, one more time.  
Now, I'm in my room  
Watching the tube  
Telling myself, she still may DROP  
Over to say, she's changed her mind  
So, I wait in the dark  
Listening for her  
Instead of hearing my old man saying STOP  
Kidding yourself, wasting your time.  
There's nothing else I can do  
'Cause I'm doing it all for Leyna  
I don't want anyone new  
'Cause I'm living it all for Leyna  
There's nothing in it for you  
'Cause I'm giving it all to Leyna  
  
All For Leyna  
All For Leyna  
All For Leyna  
All For Leyna  
All For Leyna  
All For Leyna

",0.284,0.626,0.831,5.62e-06,-5.989,0.0279,142.814,0.899,False
"[Verse 1]  
Open up and let me in  
Show the bruises on your skin  
Let the fires all burn out  
I can hear the silent shout in you  
Let it go don't be so scared  
Find the love you lost again  
Let the chaos disappear  
Don't you know I'm always here for you?  
  
[Chorus]  
Cause this is devotion, I am lost  
You're the only one I see  
Our bodies in motion, I am caught  
Floating in your gravity  
Whenever you break, I'll fix it for you  
I'm the one who drives to you at night  
And maybe we'll fall a little deeper  
I think our little hearts will be alright  
Cause this is devotion  
  
[Verse 2]  
Tell me what you dream about  
I lose you in my sleep, somehow  
Let the chaos disappear  
Don't you know I'm always there for you?  
  
[Chorus]  
Cause this is devotion, I am lost  
You're the only one I see  
Our bodies in motion, I am caught  
Floating in your gravity  
Whenever you break, I'll fix it for you  
I'm the one who drives to you at night  
And maybe we'll fall a little deeper  
I think our little hearts will be alright  
Cause this is devotion  
  
[Bridge]  
Cause this is devotion, I am lost  
You're the only one I see  
Our bodies in motion, I am caught  
Floating in your gravity  
  
[Chorus]  
Cause this is devotion, I am lost  
You're the only one I see  
Our bodies in motion, I am caught  
Floating in your gravity  
Whenever you break, I'll fix it for you  
I'm the one who drives to you at night  
And maybe we'll fall a little deeper  
I think our little hearts will be alright  
Cause this is devotion

",0.383,0.644,0.647,0.0,-7.287,0.0436,131.018,0.473,False
"Make your decision now  
Rely on no help from above  
Living is luxury  
I want everything you throw out  
I'll do anything you want to  
  
Please let me go with you  
I'll wear the smile on your face  
Big, black and beautiful  
I want it, everything you throw out  
There must be something you can do with out  
'Cause I am as sure as I am  
  
I couldn't care less  
For what might go wrong  
And I'm as happy as sin  
In a fear shaken world  
  
I pity the rhino  
Down there it's becoming extinct  
Killed for a love potion  
Sad thing looking like a dead flower  
I want it, everything that you throw out  
'Cause I am as sure as I am  
  
I couldn't care less  
For what might go wrong  
And I'm as happy as sin  
In a fear shaken world  
  
Don't want to be there  
Don't want to be spared  
I'll wear the smile on your face  
I am as sure as I am  
  
I couldn't care less  
For what might go wrong  
And I'm as happy as sin  
In a fear shaken world, world,  
Couldn't care less

",0.175,0.377,0.423,9.69e-06,-13.766,0.0316,134.569,0.778,False
 aint another woman that can take your spot my if i wrote you a symphony just to say how much you mean to me if i told you you were beautiful would you date me on the regular well baby ive been around the world but i aint seen myself another girl this ring here represents my heart but theres just one thing i need from you because i can see us holdin hands walkin on the beach our toes in the sand i can see us on the country side sittin in the grass layin side by side you can be my baby let me make you my lady girl you amaze me aint gotta do nothin crazy see all i want you to do is be my love my love aint another woman that could take your spot my love my love aint another woman that could take your spot my love love my love my love now if i wrote you a love note and made you smile with every word i wrote would that make you wanna change your scene and wanna be the one on my team see whats the point in waitin anymore cause girl ive never been more sure this ring here represents my heart and everything that you been waitin for because i can see us holdin hands walkin on the beach our toes in the sand i can see us on the country side sittin in the grass layin side by side you can be my baby let me make you my lady girl you amaze me aint gotta do nothin crazy see all i want you to do is be my love my love aint another woman that could take your spot my love my love aint another woman that could take your spot my love love my love my love its time to get it jt i dont know what she hesitatin for man shawty cool as a fan on the move once again but he still has fans from peru to japan listen baby i dont wanna ruin your plan but if you got a man try to lose him if you can cause the girls worldwide throw they hands up high when you wanna come and kick it with a stand up guy you dont really wanna let the chance go by cause you aint been seen with a man so fly and with friends so fly i can go fly private cause i handle mine t i they call me candle guy simply cause i am on fire i hate to have to cancel my vacation so you cant deny im patient but i aint gon try you dont come i aint gon die hold up what you mean you cant go why me and your boyfriend we aint no tie you say you wanna kick it when i aint so high baby its obvious that i aint yo guy i aint gon lie ill fill your space and forget your face i swear i will st barths anguilla anywhere i chill just bring with me any pair i will i can see us holdin hands walkin on the beach our toes in the sand i can see us on the country side sittin in the grass layin side by side you can be my baby let me make you my lady girl you amaze me aint gotta do nothin crazy see all i want you to do is be my love my love aint another woman that could take your spot my love my love aint another woman that could take your spot my love love my love my love,0.285,0.7709999999999999,0.6759999999999999,4.49e-06,-6.018,0.223,119.997,0.804,False
"[Chorus 1]  
I don't want to move too fast, but  
Can't resist your sexy ass  
Just spread, spread for me  
(I can't, I can't wait to get you home)  
Don't want to come on too strong, but  
I'll play in you all day long  
Just spread, spread for me  
(I can't, I can't wait to get you home)  
  
I, I can't read minds, but I can read yours  
I think she says that she wants to pour your..  
your, yourself all over me  
What you think? I could be wrong, but peoples don't lie  
And if they do, by God, they must fry! (fry?!)  
You know, like electric chair  
The way you stare (yeah I'm there)  
You committed a crime and I'm the victim  
  
I've got an eye out for she who cries out passionately  
We'll do things backwardly, forwardly, horizontally  
I'm too young to be settling down  
quick to change my mind tomorrow  
So now can I borrow your timid torso  
More so than your soul, honest me gotta be how I roll  
Fuck the rhythm, fuck the rhythm under your bosom  
You're the prism, Shirley Chislom  
Was the first, let's rehearse making a baby  
Put in your order, I want a baby daughter  
Dance on the tip of my tongue  
Shake the clouds 'til there's no more wetness in them  
Tell your home girls that you will send them  
A postcard from 3000, hard!  
  
[Chorus 2]  
Don't want to make you feel strange, but  
Don't let these words be in vain, so  
Spread, spread for me  
(I can't, I can't wait to get you home)  
Nature knows that I want you, but  
Not unless you want me too, so  
Spread, spread for me  
(I can't, I can't wait to get you home)  
  
[Chorus 1]  
  
[Chorus 2]

",0.615,0.753,0.979,0.0984,-5.408,0.257,140.062,0.49,True
"Man in the front got a sinister grin careen down highway 666  
We want to go crush the slow as the pitchfork bends the needles grow  
My arms are wheels my legs are wheels my blood is pavement  
We're gonna ride to the abbey of thelema to the abbey of thelema  
blood is pavement  
  
The grill in the front is my sinister grin bugs in my teeth make me  
sick sick sick  
The objects may be larger than they appear in the mirror  
When you ride you're ridden, when you ride you're ridden  
I am fueled with the filth and fury, Do what I will, I will hurry there

",7.55e-05,0.32,0.867,0.0633,-8.825,0.0456,158.246,0.364,True
 i wanna get to know ya i really wanna thug you baby one dose of your loving i know it gon drive me crazy i wanna be your lover i wanna get to know you baby one dose of my loving i know it gon drive you crazy im loving how you look in my eyes swanging them hips when you pass im visualizing my name tattooed on that ass baby jump on this harley lets go smoke some of that bob marley sip some bacardi then go pull up at the after party i think we make a perfect couple but you think im trouble maybe thats the reason you gave me the wrong number she got me feeling like maybe she the wrong woman think ima be chasing a chickenhead youre on something your toes painted hair fixed all the time and your gucci boots the same color as mine if you read between the lines you can see that i want you i betcha ill have you doing what you said that you wont do make a decision shorty good things dont last long your girlfriend keeps showing me that thong before i head home ima stop at your house and blow the horn if you come outside you know its on holla at your boy i wanna get to know ya i really wanna thug you baby one dose of your loving i know it gon drive me crazy i wanna be your lover i wanna get to know you baby one dose of my loving i know it gon drive you crazy lately shes been frustrated with the baller wonder why i dont call her maybe because im busy and she need someone to spoil her it gets annoying from time to time i gotta ignore her in order to let her know that we friends and nutting more she loves it when im in town hate it when im not around i get her and wear her down next door neighbors hear the sound pictures hitting the ground just enough to hold us down im sticking and moving cruising after the third round just lay back baby and let me drive you crazy i can make a forty year old feel like a young lady i admit i fell in love with her frame and to make her feel special i let her call my by my government name her panties wet over fame fell in love with my chain i wonder if i wasnt an entertainer would she remain surrounding me hounding me tryin to be my on ly im not your boyfriend im your ho mey i wanna get to know ya i really wanna thug you baby one dose of your loving i know it gon drive me crazy i wanna be your lover i wanna get to know you baby one dose of my loving i know it gon drive you crazy yeah dont know what fuck me up more watching her lick her lips or watching her walk she hypnotized me with her hips man i sweet talk her if she like cause all she really want is a nigga to treat her right right look im legit now i used to break laws now you can reap the benefits of world tours big house big benz girl its yours mink coats italian shoes stones with no flaws you aint got to look like a model for me to adore you all you gotta do is love me and be loyal dont indulge in my past fuck what happened before you cause it means somebodys gon hate you that never saw you come here let me touch on you i let you touch on me put my tongue on you you put your tongue on me let me ride on you and you can ride on we can do it all tonight we can have a ball tonight i wanna get to know ya i really wanna thug you baby one dose of your loving i know it gon drive me crazy i wanna be your lover i wanna get to know you baby one dose of my loving i know it gon drive you crazy i wanna get to know ya i really wanna thug you baby one dose of your loving i know it gon drive me crazy i wanna be your lover i wanna get to know you baby one dose of my loving i know it gon drive you crazy i wanna understand you baby i wanna be your lover i wanna understand you baby ,0.102,0.517,0.8270000000000001,0.0,-3.665,0.144,76.968,0.885,True
"No one knows the side of you that I know  
No one gets to see, to feel you  
To hear you when they call  
I'm the only one you answer  
Because I know what to do  
I know what to do  
  
When I need you  
I just close my eyes and I'm with you  
And all that I so want to give you  
Is only a heartbeat away  
When I need love  
I hold out my hand and I touch love  
I never knew there was so much love  
Keeping me warm night and day  
  
Miles and miles of empty space in between us  
A telephone can't take the place of your smile  
But I won't be traveling forever  
It's cold out, but hold out  
And do like I do  
  
When I need you  
I just close my eyes and I'm with you  
And all that I so want to give you  
Is only a heartbeat away  
  
It's not easy when the road is your driver  
But honey that's the heavy load that we bear  
But I won't be traveling a lifetime  
It's cold out, but hold out  
And do like I do  
When I need you  
  
But I won't be traveling a lifetime  
It's cold out, oh honey, hold out  
And do like I do  
  
When I need you  
I just close my eyes and I'm with you baby  
And all that I so want to give you  
Is only a heartbeat away  
  
When I need love  
I hold out my hand and I touch love  
I never knew there was so much love  
Keeping me warm night and day  
Honey, when I need you  
  
I'm in a cloud and I'm holding my hand out to you  
Holding my hand out to you  
Holding my hand out for you

",0.551,0.407,0.306,1.57e-05,-9.403,0.0353,143.768,0.166,False
 boy stop its about to be a girl fight uh huh uh huh big boi what we bout to throw them bows we bout to swang them thangs we bout to throw them bows we bout to swang them thangs its bout to be a girl fight there she go talkin her mess all around town makin me stress i need to get off my chest and if her friend want some then shell be next it really aint all that complicated yall walkin round lookin all frustrated want some tex come on lets make it you actin real hard but i know your fakin i know you really dont wanna listen to this really dont know why you talkin shit you about to catch one right in ya lip its bout to be a girl fight i know you really dont wanna listen to this really dont know why you talkin shit you about to catch one right in ya lip its bout to be a girl fight we on our way to the neighborhood the reason we comin is understood me and my girls we down to ride so when ya hear us pull up bring ya ass outside and if tryin to call ya cousin and them dont forget that i got some of them im bout to go real hard bout to swing them thangs you bout to feel elbows all in ya brains i know you really dont wanna listen to this really dont know why you talkin shit you about to catch one right in ya lip its bout to be a girl fight oh snap these bitches they act like cats in the middle of the dance floor now they preparing to scrap they takin out their scrunchies and pullin off their press ons the one on the right is the girlfriend and the one the left is the other woman someone please call security these girls too purty to get down to the nitty titty i mean the nitty gritty i mean her titties pretty im trippin bein silly willy man go on let them hoes fight dont act like you dont know we break upside ya dome so be quick enough to block ya dome and you wont be talkin that no more dont act like you dont know we break upside ya dome so be quick enough to block ya dome and you wont be talkin that no more bitch come outside,0.0131,0.745,0.62,0.0,-8.24,0.148,99.989,0.603,True
"I am an ex offender  
They let me out in the summer  
I think I was in a coma  
I didn't know what to do  
Oh no  
  
You go hang around go round  
I'll watch myself hang on  
Look out for the Bugman  
You go hang around around  
I'll watch myself hang on  
Look out for the Bugman  
  
I got no sent of existence  
I know the nodding dogs  
I go out in the city  
I stay away from the bugs  
Oh yeah  
  
You go hang around around  
I watch myself hang on  
Look out for the Bugman  
You go hang around around  
I watch myself hang on  
Look out for the Bugman  
  
The bu uh uh ug man  
  
I go out in the city  
I stay away from the bugs  
Oh yeah  
na na na na na oh oh...  
  
I go out in the city  

",0.00493,0.475,0.967,0.00172,-6.204,0.101,130.111,0.158,False
"Living and dying  
In Chinatown  
Yes they're living and dying down in old Chinatown  
In Chinatown  
You better look around  
Man, you don't stand a chance if you go down in Chinatown  
Man, you don't stand a chance if you go down in Chinatown  
  
Laughing and crying you know it's a fact  
They're not laughing they are crying  
'Cause they won't be back  
Oh no you don't come back  
Not from Chinatown  
Man, you don't stand a chance if you go down in Chinatown  
Man, you don't stand a chance if you go down in Chinatown  
  
Chinatown, it's a different scene  
There are people there, they are so obscene  
If you see what I mean  
Then they've sold you the dream  
Down in Chinatown  
What goes up it must come down  
  
Living and dying  
There is no release  
Living and dying  
There is no relief  
There is no beliefs  
Not in Chinatown  
Man, you don't stand a chance if you go down in Chinatown  
Man, you don't stand a chance if you go down in Chinatown

",0.00636,0.228,0.744,0.788,-14.551,0.0551,150.949,0.568,False
"I don't have plans and schemes  
And I don't have hopes and dreams  
I, I, I don't have anything  
Since I don't have you  
  
And I don't have fond desires  
And I don't have happy hours  
I don't have anything  
Since I don't have you  
  
Happiness and I guess  
I never will again  
When you walked out on me  
In walked ol' misery  
And she's been here since then  
  
Yeah, we're fucked!  
  
I don't have love to share  
And I don't have one who cares  
I, I, I, I don't have anything  
Since I don't have you  
  
You, you, you, oh, oh!  
You, you, you, oh, oh!  
You, you, you, oh, oh!  
You, you, you, oh, oh!  
You, you, oh yeah!

",0.465,0.466,0.632,0.000256,-6.94,0.0326,68.893,0.246,True
